"scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.login","user.id","captive.cultivated","url","image.url","license","district","count","checklist"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","N Sandario Rd, Tucson, AZ, US",32.3193083333,-111.2185666667,3,"glindsey20",3868695,"false","https://www.inaturalist.org/observations/351021585","https://inaturalist-open-data.s3.amazonaws.com/photos/640739266/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.242075,-111.1692083333,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/350894510","https://inaturalist-open-data.s3.amazonaws.com/photos/640281173/medium.jpg","CC-BY","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Signal Hill",32.2897907,-111.2090426,NA,NA,NA,NA,"https://ebird.org/checklist/S323692864",NA,NA,"TMD",3,"S323692864"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",8,"S323548105"
"Dipsosaurus dorsalis","desert iguana","Reptilia","2026-04-18","Tucson, AZ 85743, USA",32.2905073967,-111.2085103244,8,"yvonne63292",7128215,"false","https://www.inaturalist.org/observations/350872112","https://inaturalist-open-data.s3.amazonaws.com/photos/640240667/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Desert Discovery Trail, Tucson, AZ, US",32.2621312484,-111.2122443486,12,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043366","https://inaturalist-open-data.s3.amazonaws.com/photos/640562225/medium.jpg","CC-BY-NC","TMD",NA,NA
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro National Park - Tucson Mountain District, Tucson US-AZ (32.2828,-111.1720)",32.282768,-111.172,NA,NA,NA,NA,"https://ebird.org/checklist/S323868907",NA,NA,"TMD",1,"S323868907"
"Melanerpes uropygialis","gila woodpecker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",7,"S323548105"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Red Hills Visitors Center",32.2542072,-111.1972591,NA,NA,NA,NA,"https://ebird.org/checklist/S323796138",NA,NA,"TMD",1,"S323796138"
"Colaptes chrysoides","gilded flicker","Aves","2026-04-18","Saguaro NP--West--Cam-Boh Trail",32.3192677,-111.1659926,NA,NA,NA,NA,"https://ebird.org/checklist/S323548105",NA,NA,"TMD",1,"S323548105"
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Visitor Center Trail, Tucson, AZ, US",32.2544878554,-111.1969609554,35,"svenjamin231",9665089,"false","https://www.inaturalist.org/observations/351043888","https://inaturalist-open-data.s3.amazonaws.com/photos/640563217/medium.jpg","CC-BY-NC","TMD",NA,NA
"Campylorhynchus brunneicapillus","cactus wren","Aves","2026-04-18","Tucson, AZ 85743, USA",32.2419972222,-111.1695222222,NA,"lizcicle",5421413,"false","https://www.inaturalist.org/observations/351193427","https://inaturalist-open-data.s3.amazonaws.com/photos/640847010/medium.jpg","CC-BY","TMD",NA,NA
